Time [s],T_amb_DB [°C],T_amb_WB [°C],RH [%],Power [W],Tank Temp #1 [°C],Tank Temp #2 [°C],Tank Temp #3 [°C],Tank Temp #4 [°C],Tank Temp #5 [°C],Tank Temp #6 [°C],T_water_in [°C],T_water_out [°C],Flow Rate [GPM]
68060,9.6,5.5,58.1,350.8,48.7,48.7,48.7,45.3,40.5,30.4,13.4,12.1,0.0
68070,9.6,5.5,58.1,352.9,48.7,48.7,48.7,45.4,40.5,30.4,13.4,12.0,0.0
68080,9.5,5.4,58.1,349.8,48.7,48.7,48.8,45.4,40.6,30.5,13.5,12.1,0.0
68090,9.6,5.5,58.2,350.9,48.7,48.7,48.7,45.4,40.6,30.5,13.5,12.1,0.0
68100,9.6,5.5,58.0,354.2,48.7,48.7,48.7,45.4,40.7,30.6,13.5,12.0,0.0
68110,9.5,5.4,58.2,350.9,48.6,48.7,48.7,45.4,40.7,30.6,13.5,12.0,0.0
68120,9.5,5.4,58.3,351.3,48.6,48.7,48.7,45.4,40.7,30.6,13.5,12.0,0.0
68130,9.5,5.4,58.1,351.2,48.6,48.7,48.7,45.5,40.7,30.6,13.5,12.0,0.0
68140,9.5,5.4,58.5,351.0,48.6,48.7,48.7,45.5,40.7,30.6,13.5,12.0,0.0
68150,9.5,5.4,58.5,352.4,48.6,48.7,48.7,45.5,40.8,30.7,13.5,12.0,0.0
68160,9.5,5.4,58.2,351.3,48.6,48.7,48.7,45.5,40.8,30.7,13.5,12.0,0.0
68170,9.5,5.5,58.5,351.9,48.7,48.7,48.7,45.6,40.9,30.8,13.5,12.0,0.0
68180,9.5,5.5,58.4,351.8,48.6,48.7,48.7,45.6,40.9,30.8,13.5,12.0,0.0
68190,9.6,5.5,58.6,352.2,48.7,48.7,48.7,45.6,40.9,30.7,13.5,12.0,0.0
68200,9.6,5.5,58.5,352.0,48.6,48.7,48.7,45.6,40.9,30.8,13.5,12.0,0.0
68210,9.6,5.5,58.5,352.0,48.6,48.7,48.8,45.6,41.0,30.9,13.5,12.0,0.0
68220,9.7,5.6,58.2,351.8,48.6,48.7,48.8,45.6,41.0,30.9,13.5,12.0,0.0
68230,9.7,5.6,58.5,352.1,48.6,48.7,48.7,45.7,41.0,30.9,13.5,12.0,0.0
68240,9.8,5.7,58.3,351.9,48.7,48.7,48.7,45.7,41.0,30.9,13.5,12.0,0.0
68250,9.8,5.7,58.4,353.0,48.6,48.7,48.7,45.7,41.1,31.0,13.5,12.0,0.0
68260,9.8,5.7,58.5,352.6,48.6,48.7,48.7,45.7,41.1,31.0,13.5,12.0,0.0
68270,9.8,5.7,58.5,352.6,48.6,48.7,48.7,45.8,41.1,31.0,13.5,12.0,0.0
68280,9.8,5.7,58.4,352.8,48.6,48.7,48.7,45.8,41.1,31.1,13.5,11.9,0.0
68290,9.8,5.7,58.3,353.2,48.4,48.7,48.7,45.8,41.2,31.1,13.5,11.9,0.0
68300,9.8,5.7,58.3,352.3,48.4,48.7,48.7,45.8,41.2,31.1,13.5,12.0,0.0
68310,9.8,5.7,58.5,353.1,48.6,48.7,48.7,45.8,41.2,31.2,13.5,11.9,0.0
68320,9.8,5.7,58.5,353.2,48.5,48.7,48.7,45.8,41.2,31.2,13.5,11.9,0.0
68330,9.8,5.7,58.4,353.9,48.6,48.7,48.7,45.9,41.3,31.2,13.5,11.9,0.0
68340,9.9,5.7,58.3,353.6,48.5,48.7,48.8,45.9,41.3,31.3,13.5,11.9,0.0
68350,9.9,5.7,58.2,354.0,48.6,48.7,48.7,45.9,41.3,31.3,13.5,11.9,0.0
68360,9.9,5.8,58.3,353.6,48.6,48.7,48.7,45.9,41.4,31.3,13.6,11.9,0.0
68370,9.9,5.8,58.2,354.4,48.6,48.7,48.8,46.0,41.4,31.4,13.5,11.9,0.0
68380,9.9,5.8,58.2,354.1,48.6,48.7,48.8,46.0,41.4,31.4,13.6,11.9,0.0
68390,9.9,5.8,58.3,354.9,48.6,48.7,48.7,46.0,41.4,31.4,13.5,11.9,0.0
68400,9.9,5.7,58.3,354.5,48.4,48.7,48.7,46.0,41.5,31.4,13.6,11.9,0.0
68410,9.9,5.7,57.9,354.5,48.5,48.7,48.8,46.0,41.5,31.5,13.6,11.9,0.0
68420,9.9,5.7,58.1,353.7,48.2,48.6,48.7,46.0,41.5,31.5,13.6,11.9,0.0
68430,9.9,5.7,58.0,354.6,48.2,48.7,48.7,46.1,41.5,31.5,13.6,11.9,0.0
68440,9.8,5.7,58.1,354.7,48.3,48.7,48.7,46.1,41.6,31.6,13.6,11.9,0.0
68450,9.8,5.7,58.0,354.6,48.5,48.7,48.7,46.1,41.6,31.6,13.6,11.9,0.0
68460,9.8,5.7,58.0,353.9,48.6,48.7,48.8,46.1,41.6,31.6,13.6,11.9,0.0
68470,9.8,5.6,57.8,354.5,48.7,48.7,48.7,46.2,41.7,31.7,13.6,11.9,0.0
68480,9.8,5.7,58.0,354.6,48.7,48.7,48.8,46.2,41.7,31.7,13.6,11.9,0.0
68490,9.8,5.6,58.0,354.6,48.7,48.7,48.7,46.2,41.7,31.7,13.6,11.9,0.0
68500,9.8,5.6,58.1,354.5,48.6,48.7,48.7,46.2,41.7,31.7,13.6,11.9,0.0
68510,9.7,5.6,57.9,355.2,48.6,48.7,48.8,46.2,41.8,31.8,13.6,11.9,0.0
68520,9.7,5.6,58.2,355.0,48.6,48.7,48.8,46.2,41.8,31.8,13.6,11.9,0.0
68530,9.7,5.6,58.0,355.5,48.0,48.7,48.7,46.3,41.8,31.8,13.6,11.9,0.0
68540,9.6,5.5,57.8,355.6,48.4,48.7,48.8,46.3,41.8,31.9,13.6,11.9,0.0
68550,9.6,5.5,58.1,355.7,48.4,48.7,48.7,46.3,41.9,31.9,13.6,11.9,0.0
68560,9.6,5.5,58.0,355.9,48.5,48.7,48.8,46.3,41.9,32.0,13.6,11.9,0.0
68570,9.5,5.4,57.8,356.1,48.7,48.7,48.7,46.3,41.9,31.9,13.6,11.9,0.0
68580,9.6,5.4,57.9,356.4,48.6,48.7,48.8,46.4,41.9,32.0,13.6,11.9,0.0
68590,9.6,5.4,57.9,356.3,48.6,48.7,48.8,46.4,42.0,32.0,13.6,11.9,0.0
68600,9.6,5.5,57.9,356.0,48.6,48.7,48.8,46.4,42.0,32.1,13.7,11.9,0.0
68610,9.6,5.5,57.9,356.5,48.6,48.7,48.7,46.4,42.0,32.1,13.6,11.9,0.0
68620,9.6,5.5,58.2,356.7,48.7,48.7,48.8,46.5,42.0,32.1,13.6,11.9,0.0
68630,9.7,5.6,58.1,356.9,48.6,48.7,48.8,46.5,42.1,32.1,13.7,11.9,0.0
68640,9.8,5.6,58.1,356.2,48.6,48.7,48.8,46.5,42.1,32.2,13.7,11.9,0.0
68650,9.9,5.7,58.0,356.5,48.7,48.7,48.7,46.5,42.1,32.2,13.7,11.9,0.0
68660,9.9,5.8,58.1,356.7,48.7,48.7,48.8,46.5,42.2,32.2,13.7,11.9,0.0
68670,10.0,5.8,58.3,356.0,48.7,48.7,48.8,46.5,42.2,32.3,13.7,11.9,0.0
68680,9.9,5.8,58.2,356.6,48.7,48.7,48.8,46.6,42.2,32.3,13.7,11.9,0.0
68690,9.9,5.8,58.3,356.4,48.6,48.7,48.8,46.6,42.2,32.3,13.7,11.8,0.0
68700,10.0,5.8,58.0,356.8,48.7,48.7,48.8,46.6,42.3,32.4,13.7,11.8,0.0
68710,10.0,5.8,58.0,356.8,48.7,48.7,48.8,46.6,42.3,32.4,13.7,11.8,0.0
68720,9.9,5.8,58.1,356.6,48.7,48.7,48.8,46.7,42.3,32.4,13.7,11.8,0.0
68730,9.9,5.8,58.0,357.5,48.6,48.7,48.8,46.7,42.3,32.4,13.7,11.8,0.0
68740,9.9,5.7,58.0,357.8,48.7,48.7,48.8,46.7,42.4,32.5,13.7,11.8,0.0
68750,9.9,5.7,57.8,357.7,48.7,48.7,48.8,46.7,42.4,32.5,13.7,11.8,0.0
68760,9.9,5.7,58.0,357.7,48.7,48.7,48.8,46.7,42.4,32.6,13.7,11.8,0.0
68770,9.9,5.7,58.1,357.8,48.7,48.7,48.8,46.7,42.4,32.6,13.7,11.8,0.0
68780,9.9,5.7,58.1,357.7,48.7,48.7,48.8,46.8,42.5,32.6,13.7,11.8,0.0
68790,9.8,5.7,57.9,358.4,48.7,48.7,48.8,46.8,42.5,32.6,13.7,11.8,0.0
68800,9.8,5.7,57.7,358.2,48.7,48.7,48.8,46.8,42.5,32.7,13.7,11.8,0.0
68810,9.8,5.7,58.0,358.2,48.7,48.7,48.8,46.8,42.6,32.7,13.8,11.8,0.0
68820,9.8,5.7,58.0,358.6,48.7,48.7,48.8,46.8,42.6,32.7,13.8,11.8,0.0
68830,9.8,5.6,57.8,358.5,48.7,48.7,48.8,46.9,42.6,32.8,13.8,11.8,0.0
68840,9.7,5.6,58.1,359.0,48.7,48.7,48.8,46.9,42.6,32.8,13.8,11.8,0.0
68850,9.7,5.5,58.0,359.1,48.7,48.7,48.8,46.9,42.7,32.8,13.8,11.8,0.0
68860,9.6,5.5,58.1,358.9,48.6,48.7,48.8,46.9,42.7,32.8,13.8,11.8,0.0
68870,9.6,5.5,58.2,358.5,48.7,48.8,48.8,46.9,42.7,32.9,13.8,11.8,0.0
68880,9.7,5.5,57.8,358.3,48.7,48.7,48.8,47.0,42.7,32.9,13.8,11.8,0.0
68890,9.6,5.5,58.2,358.8,48.7,48.7,48.8,47.0,42.8,33.0,13.8,11.8,0.0
68900,9.6,5.5,58.0,359.0,48.7,48.7,48.8,47.0,42.8,33.0,13.8,11.8,0.0
68910,9.6,5.5,58.2,358.7,48.8,48.8,48.8,47.0,42.8,33.0,13.8,11.8,0.0
68920,9.6,5.5,58.0,358.1,48.8,48.7,48.8,47.0,42.8,33.1,13.8,11.8,0.0
68930,9.6,5.5,58.2,359.3,48.8,48.7,48.8,47.1,42.9,33.1,13.8,11.8,0.0
68940,9.5,5.4,58.0,359.2,48.7,48.7,48.8,47.1,42.9,33.1,13.8,11.8,0.0
68950,9.5,5.4,57.9,359.8,48.7,48.8,48.8,47.1,42.9,33.2,13.8,11.8,0.0
68960,9.5,5.4,57.9,359.4,48.8,48.8,48.8,47.1,43.0,33.2,13.8,11.8,0.0
68970,9.5,5.4,58.1,359.8,48.7,48.8,48.8,47.1,43.0,33.2,13.8,11.8,0.0
68980,9.5,5.4,58.2,359.4,48.8,48.7,48.8,47.2,43.0,33.2,13.8,11.8,0.0
68990,9.6,5.5,58.1,359.3,48.7,48.7,48.8,47.2,43.0,33.3,13.8,11.8,0.0
69000,9.6,5.5,58.1,359.4,48.7,48.8,48.8,47.2,43.0,33.3,13.8,11.8,0.0
69010,9.6,5.5,58.2,359.6,48.6,48.8,48.8,47.2,43.1,33.3,13.8,11.8,0.0
69020,9.6,5.6,58.5,360.3,48.7,48.7,48.8,47.2,43.1,33.4,13.8,11.8,0.0
69030,9.7,5.6,58.4,360.4,48.7,48.8,48.8,47.3,43.1,33.4,13.8,11.8,0.0
69040,9.8,5.7,58.5,360.6,48.7,48.8,48.8,47.3,43.2,33.4,13.9,11.8,0.0
69050,9.8,5.7,58.4,360.2,48.7,48.8,48.8,47.3,43.2,33.4,13.9,11.8,0.0
69060,9.9,5.8,58.6,360.1,48.8,48.8,48.8,47.3,43.2,33.5,13.8,11.8,0.0
69070,9.9,5.7,58.4,360.4,48.8,48.8,48.8,47.3,43.2,33.5,13.9,11.7,0.0
69080,9.8,5.7,58.4,360.4,48.8,48.8,48.8,47.4,43.2,33.5,13.9,11.8,0.0
69090,9.8,5.7,58.1,360.6,48.8,48.8,48.8,47.4,43.3,33.5,13.9,11.8,0.0
69100,9.8,5.7,58.2,361.3,48.8,48.8,48.8,47.4,43.3,33.6,13.9,11.7,0.0
69110,9.8,5.7,58.4,361.1,48.8,48.8,48.8,47.4,43.3,33.6,13.9,11.7,0.0
69120,9.9,5.7,58.1,361.0,48.8,48.8,48.8,47.4,43.4,33.7,13.9,11.8,0.0
69130,9.9,5.7,58.1,361.4,48.8,48.8,48.8,47.4,43.4,33.7,13.9,11.7,0.0
69140,9.8,5.7,58.3,361.0,48.8,48.8,48.8,47.5,43.4,33.7,13.9,11.7,0.0
69150,9.9,5.7,58.3,361.1,48.8,48.8,48.8,47.5,43.4,33.8,13.9,11.7,0.0
69160,9.8,5.6,58.2,361.0,48.8,48.8,48.8,47.5,43.4,33.8,13.9,11.7,0.0
69170,9.8,5.7,58.2,362.3,48.7,48.8,48.8,47.5,43.5,33.8,13.9,11.7,0.0
69180,9.7,5.6,58.3,361.5,48.7,48.8,48.8,47.6,43.5,33.9,13.9,11.7,0.0
69190,9.8,5.7,58.3,361.2,48.8,48.8,48.8,47.6,43.5,33.9,13.9,11.7,0.0
69200,9.7,5.6,58.1,361.2,48.8,48.8,48.8,47.6,43.6,33.9,13.9,11.7,0.0
69210,9.7,5.6,58.1,361.3,48.8,48.8,48.8,47.6,43.6,33.9,13.9,11.7,0.0
69220,9.7,5.6,58.0,361.6,48.8,48.8,48.9,47.6,43.6,34.0,13.9,11.7,0.0
69230,9.7,5.5,58.0,361.8,48.8,48.8,48.8,47.7,43.6,34.0,13.9,11.7,0.0
69240,9.7,5.6,58.0,362.5,48.8,48.8,48.9,47.7,43.7,34.1,13.9,11.7,0.0
69250,9.7,5.5,58.2,362.0,48.8,48.8,48.8,47.7,43.7,34.1,13.9,11.7,0.0
69260,9.7,5.6,58.3,361.3,48.7,48.8,48.8,47.7,43.7,34.1,13.9,11.7,0.0
69270,9.7,5.6,58.1,362.7,48.8,48.8,48.8,47.7,43.7,34.1,13.9,11.7,0.0
69280,9.8,5.7,58.4,361.8,48.8,48.8,48.8,47.7,43.8,34.1,13.9,11.7,0.0
69290,9.8,5.7,58.2,362.6,48.8,48.8,48.9,47.7,43.8,34.2,13.9,11.7,0.0
69300,9.9,5.8,58.4,362.8,48.8,48.8,48.8,47.8,43.8,34.2,13.9,11.7,0.0
69310,10.0,5.8,58.2,362.3,48.8,48.8,48.8,47.8,43.8,34.2,14.0,11.7,0.0
69320,10.0,5.9,58.2,362.8,48.8,48.8,48.9,47.8,43.9,34.3,14.0,11.7,0.0
69330,10.0,5.9,58.3,362.8,48.8,48.8,48.8,47.8,43.9,34.3,14.0,11.7,0.0
69340,10.0,5.9,58.2,362.9,48.8,48.8,48.8,47.9,43.9,34.4,14.0,11.7,0.0
69350,10.0,5.9,58.3,363.0,48.8,48.8,48.8,47.9,43.9,34.3,14.0,11.7,0.0
69360,10.0,5.8,58.0,367.5,48.8,48.8,48.9,47.9,44.0,34.4,14.0,11.7,0.0
69370,10.0,5.9,58.1,363.5,48.8,48.8,48.9,47.9,44.0,34.4,14.0,11.7,0.0
69380,10.0,5.8,58.0,364.1,48.8,48.8,48.9,47.9,44.0,34.5,14.0,11.7,0.0
69390,10.0,5.8,57.9,363.9,48.8,48.8,48.9,48.0,44.0,34.5,14.0,11.7,0.0
69400,10.0,5.8,57.9,363.8,48.8,48.8,48.8,48.0,44.0,34.5,14.0,11.7,0.0
69410,10.0,5.8,57.8,363.5,48.8,48.8,48.9,48.0,44.1,34.6,14.0,11.7,0.0
69420,10.0,5.8,57.8,363.5,48.8,48.8,48.9,48.0,44.1,34.6,14.0,11.7,0.0
69430,10.0,5.8,57.9,364.4,48.8,48.8,48.9,48.0,44.1,34.6,14.0,11.7,0.0
69440,10.0,5.8,58.0,364.0,48.8,48.8,48.9,48.0,44.1,34.6,14.0,11.7,0.0
69450,10.0,5.8,57.8,364.5,48.8,48.8,48.9,48.1,44.2,34.7,14.0,11.7,0.0
69460,10.0,5.8,57.8,364.5,48.8,48.8,48.9,48.1,44.2,34.7,14.0,11.7,0.0
69470,9.9,5.7,57.8,364.5,48.8,48.8,48.9,48.1,44.2,34.8,14.0,11.7,0.0
69480,9.8,5.7,57.8,369.9,48.8,48.9,48.9,48.1,44.3,34.8,14.0,11.7,0.0
69490,9.8,5.7,57.8,369.8,48.8,48.8,48.9,48.1,44.3,34.8,14.0,11.7,0.0
69500,9.8,5.7,58.0,364.4,48.8,48.9,48.9,48.1,44.3,34.9,14.0,11.7,0.0
69510,9.8,5.7,58.1,364.4,48.8,48.8,48.9,48.2,44.3,34.9,14.0,11.7,0.0
69520,9.8,5.6,57.7,369.1,48.8,48.9,48.9,48.2,44.4,34.9,14.0,11.7,0.0
69530,9.8,5.6,57.8,364.6,48.9,48.9,48.9,48.2,44.4,34.9,14.0,11.7,0.0
69540,9.7,5.6,57.9,369.5,48.9,48.9,48.9,48.2,44.4,35.0,14.0,11.7,0.0
69550,9.7,5.5,57.8,364.9,48.9,48.9,48.9,48.3,44.4,35.0,14.0,11.7,0.0
69560,9.6,5.5,57.8,364.9,48.9,48.9,48.9,48.3,44.4,35.0,14.0,11.7,0.0
69570,9.6,5.5,58.1,364.8,48.9,48.9,48.9,48.3,44.5,35.0,14.0,11.7,0.0
69580,9.5,5.4,57.7,364.9,48.9,48.9,48.9,48.3,44.5,35.1,14.0,11.7,0.0
69590,9.5,5.4,57.9,365.5,48.9,48.9,48.9,48.3,44.5,35.1,14.0,11.7,0.0
69600,9.5,5.4,58.1,365.5,48.9,48.9,48.9,48.4,44.6,35.2,14.0,11.7,0.0
69610,9.5,5.4,57.9,365.3,48.9,48.8,48.9,48.4,44.6,35.2,14.0,11.7,0.0
69620,9.5,5.4,58.2,365.1,48.9,48.8,48.9,48.4,44.6,35.2,14.0,11.6,0.0
69630,9.5,5.4,58.2,365.2,48.9,48.9,48.9,48.4,44.6,35.2,14.0,11.7,0.0
69640,9.6,5.5,58.1,365.4,48.7,48.9,48.9,48.4,44.7,35.3,14.1,11.7,0.0
69650,9.6,5.5,58.1,365.8,48.8,48.9,48.9,48.4,44.7,35.3,14.1,11.6,0.0
69660,9.8,5.6,57.9,367.5,48.8,48.9,48.9,48.4,44.7,35.3,14.0,11.6,0.0
69670,9.9,5.7,58.1,369.0,48.9,48.9,48.9,48.4,44.7,35.3,14.1,11.6,0.0
69680,10.0,5.8,57.9,365.3,48.9,48.9,48.9,48.4,44.7,35.4,14.1,11.6,0.0
69690,10.0,5.8,58.1,365.6,48.9,48.9,48.9,48.4,44.8,35.4,14.1,11.6,0.0
69700,9.9,5.8,58.0,367.5,48.9,48.8,48.9,48.5,44.8,35.4,14.1,11.6,0.0
69710,9.9,5.8,57.9,365.3,48.9,48.9,48.9,48.5,44.8,35.5,14.1,11.6,0.0
69720,9.8,5.7,57.7,365.8,48.9,48.9,48.9,48.5,44.8,35.5,14.1,11.6,0.0
69730,9.8,5.6,57.7,366.4,48.9,48.9,48.9,48.5,44.9,35.6,14.1,11.6,0.0
69740,9.8,5.6,57.7,366.5,48.9,48.9,48.9,48.6,44.9,35.6,14.1,11.6,0.0
69750,9.8,5.6,57.9,366.2,48.9,48.9,48.9,48.6,44.9,35.6,14.1,11.6,0.0
69760,9.8,5.6,57.8,367.1,48.9,48.9,48.9,48.6,44.9,35.6,14.1,11.6,0.0
69770,9.8,5.6,57.8,367.4,48.9,48.9,48.9,48.6,45.0,35.7,14.1,11.6,0.0
69780,9.8,5.6,57.9,366.4,48.9,48.9,48.9,48.6,45.0,35.7,14.1,11.6,0.0
69790,9.8,5.7,58.1,366.8,48.9,48.9,48.9,48.6,45.0,35.7,14.1,11.6,0.0
69800,9.8,5.6,57.9,366.7,48.9,48.9,48.9,48.6,45.0,35.7,14.1,11.6,0.0
69810,9.7,5.6,58.1,366.4,48.9,48.9,49.0,48.6,45.1,35.8,14.1,11.6,0.0
69820,9.7,5.5,58.0,366.4,48.9,48.9,49.0,48.6,45.1,35.8,14.1,11.6,0.0
69830,9.6,5.5,57.7,366.5,49.0,48.9,49.0,48.6,45.1,35.9,14.1,11.6,0.0
69840,9.7,5.5,57.9,366.5,49.0,48.9,49.0,48.7,45.1,35.9,14.1,11.6,0.0
69850,9.6,5.5,58.0,366.5,48.9,48.9,49.0,48.7,45.2,35.9,14.1,11.6,0.0
69860,9.6,5.5,57.8,367.1,48.9,48.9,49.0,48.7,45.2,36.0,14.1,11.6,0.0
69870,9.6,5.5,58.0,367.2,48.9,48.9,49.0,48.7,45.2,36.0,14.1,11.6,0.0
69880,9.6,5.5,58.1,367.4,48.9,49.0,49.0,48.7,45.2,36.0,14.1,11.6,0.0
69890,9.6,5.5,58.1,367.7,48.9,49.0,49.0,48.7,45.3,36.0,14.1,11.6,0.0
69900,9.6,5.5,57.9,367.5,48.9,49.0,49.0,48.7,45.3,36.0,14.1,11.6,0.0
69910,9.7,5.5,58.0,367.6,49.0,49.0,49.0,48.7,45.3,36.1,14.1,11.6,0.0
69920,9.7,5.6,58.0,367.7,49.0,49.0,49.0,48.8,45.3,36.1,14.1,11.6,0.0
69930,9.7,5.6,58.3,367.9,49.0,49.0,49.0,48.8,45.3,36.2,14.1,11.6,0.0
69940,9.8,5.7,58.3,367.9,49.0,49.0,49.0,48.8,45.4,36.2,14.1,11.6,0.0
69950,9.9,5.7,58.1,368.7,49.0,49.0,49.0,48.8,45.4,36.2,14.1,11.6,0.0
69960,9.9,5.8,57.9,368.6,49.0,49.0,49.0,48.8,45.4,36.3,14.1,11.6,0.0
69970,10.0,5.8,58.2,368.6,49.0,49.0,49.0,48.8,45.4,36.3,14.1,11.6,0.0
69980,10.0,5.8,58.3,367.6,49.0,49.0,49.0,48.8,45.5,36.3,14.1,11.6,0.0
69990,10.0,5.8,58.2,368.3,49.0,49.0,49.0,48.8,45.5,36.3,14.1,11.6,0.0
70000,9.9,5.8,58.2,368.8,49.0,49.0,49.0,48.8,45.5,36.4,14.1,11.6,0.0
70010,9.9,5.8,58.1,369.0,49.0,49.0,49.0,48.8,45.6,36.4,14.1,11.6,0.0
70020,10.0,5.8,58.2,368.9,49.0,49.0,49.0,48.8,45.6,36.4,14.1,11.6,0.0
70030,9.9,5.8,58.2,368.7,48.9,49.0,49.0,48.8,45.6,36.5,14.1,11.6,0.0
70040,9.9,5.7,58.2,369.0,49.0,49.0,49.0,48.8,45.6,36.5,14.1,11.6,0.0
70050,9.9,5.7,57.9,369.0,49.0,49.0,49.0,48.8,45.6,36.6,14.1,11.6,0.0
70060,9.9,5.7,58.1,369.0,49.0,49.0,49.0,48.8,45.7,36.6,14.2,11.6,0.0
70070,9.8,5.7,58.3,368.9,49.0,49.0,49.1,48.8,45.7,36.6,14.1,11.6,0.0
70080,9.7,5.6,58.2,369.2,49.0,49.0,49.1,48.8,45.7,36.6,14.2,11.6,0.0
70090,9.7,5.6,58.1,369.4,49.0,49.0,49.1,48.8,45.7,36.7,14.1,11.6,0.0
70100,9.8,5.7,57.9,369.4,49.0,49.0,49.1,48.8,45.7,36.7,14.2,11.6,0.0
70110,9.8,5.6,58.0,369.4,49.0,49.0,49.1,48.8,45.8,36.7,14.2,11.6,0.0
70120,9.7,5.6,58.0,369.8,49.0,49.0,49.1,48.8,45.8,36.7,14.2,11.6,0.0
70130,9.8,5.6,58.1,369.9,49.1,49.0,49.1,48.9,45.8,36.8,14.2,11.6,0.0
70140,9.7,5.6,58.2,369.5,49.1,49.0,49.1,48.8,45.8,36.8,14.2,11.6,0.0
70150,9.7,5.6,58.0,369.8,49.1,49.1,49.1,48.9,45.9,36.8,14.2,11.6,0.0
70160,9.7,5.6,58.3,370.2,49.1,49.1,49.1,48.9,45.9,36.9,14.2,11.6,0.0
70170,9.6,5.6,58.4,369.8,49.1,49.1,49.1,48.8,45.9,36.9,14.2,11.6,0.0
70180,9.7,5.5,58.1,369.9,49.0,49.1,49.1,48.9,45.9,36.9,14.2,11.6,0.0
70190,9.6,5.5,58.3,369.9,49.1,49.1,49.1,48.9,46.0,36.9,14.2,11.6,0.0
70200,9.5,5.4,58.2,370.9,49.1,49.1,49.1,48.9,46.0,37.0,14.2,11.6,0.0
70210,9.5,5.4,58.2,369.7,49.1,49.1,49.1,48.9,46.0,37.0,14.2,11.6,0.0
70220,9.5,5.4,58.1,370.2,49.1,49.1,49.1,48.9,46.0,37.1,14.2,11.6,0.0
70230,9.6,5.5,58.0,369.6,49.1,49.1,49.1,48.9,46.0,37.1,14.2,11.6,0.0
70240,9.7,5.6,58.3,370.2,49.1,49.1,49.1,48.9,46.1,37.2,14.2,11.6,0.0
70250,9.7,5.6,58.1,370.5,49.1,49.1,49.1,48.9,46.1,37.2,14.2,11.6,0.0
70260,9.8,5.7,58.1,370.5,49.1,49.1,49.1,48.9,46.1,37.2,14.2,11.6,0.0
70270,9.9,5.8,58.4,370.5,49.2,49.1,49.1,48.9,46.1,37.2,14.2,11.6,0.0
70280,10.0,5.8,58.4,371.4,49.1,49.1,49.1,48.9,46.1,37.2,14.2,11.6,0.0
70290,10.0,5.9,58.4,371.0,49.1,49.1,49.1,48.9,46.2,37.3,14.2,11.6,0.0
70300,10.0,5.9,58.3,371.4,49.1,49.1,49.2,48.9,46.2,37.3,14.2,11.6,0.0
70310,10.0,5.8,58.4,371.1,49.1,49.1,49.2,48.9,46.2,37.3,14.2,11.6,0.0
70320,9.9,5.8,58.2,371.9,49.1,49.1,49.2,48.9,46.2,37.3,14.2,11.6,0.0
70330,9.9,5.8,58.3,371.4,49.1,49.1,49.2,48.9,46.3,37.4,14.2,11.6,0.0
70340,9.9,5.8,58.4,371.6,49.1,49.1,49.2,48.9,46.3,37.4,14.2,11.6,0.0
70350,9.9,5.8,58.3,371.4,49.2,49.1,49.2,48.9,46.3,37.4,14.2,11.6,0.0
70360,9.9,5.7,58.1,371.5,49.1,49.1,49.2,48.9,46.4,37.5,14.2,11.6,0.0
70370,9.9,5.8,58.4,371.6,49.2,49.2,49.2,48.9,46.4,37.5,14.2,11.6,0.0
70380,9.9,5.7,58.1,372.2,49.2,49.2,49.2,48.9,46.4,37.5,14.2,11.6,0.0
70390,9.9,5.7,58.0,372.5,49.1,49.2,49.2,49.0,46.4,37.6,14.2,11.6,0.0
70400,9.8,5.7,58.0,372.5,49.1,49.2,49.2,49.0,46.4,37.6,14.2,11.6,0.0
70410,9.8,5.7,58.1,372.0,49.1,49.2,49.2,49.0,46.4,37.7,14.2,11.6,0.0
70420,9.8,5.7,58.3,372.1,49.2,49.2,49.2,49.0,46.4,37.7,14.2,11.6,0.0
70430,9.8,5.6,58.0,371.7,49.1,49.2,49.2,49.0,46.5,37.7,14.2,11.6,0.0
70440,9.8,5.7,58.1,372.2,49.1,49.2,49.2,49.0,46.5,37.7,14.2,11.6,0.0
70450,9.8,5.7,58.3,372.0,49.1,49.2,49.3,49.0,46.5,37.8,14.2,11.6,0.0
70460,9.7,5.6,58.1,371.9,49.2,49.2,49.3,49.0,46.6,37.8,14.2,11.6,0.0
70470,9.7,5.6,57.9,372.5,49.2,49.2,49.3,49.0,46.6,37.8,14.2,11.6,0.0
70480,9.7,5.6,58.2,372.8,49.3,49.2,49.3,49.0,46.6,37.8,14.2,11.6,0.0
70490,9.6,5.5,58.0,372.3,49.2,49.2,49.3,49.0,46.6,37.9,14.2,11.6,0.0
70500,9.6,5.5,58.2,372.5,49.2,49.2,49.3,49.0,46.6,37.9,14.2,11.6,0.0
70510,9.6,5.5,58.2,372.0,49.2,49.2,49.3,49.0,46.7,37.9,14.2,11.6,0.0
70520,9.6,5.5,58.2,372.7,49.2,49.2,49.3,49.0,46.7,37.9,14.2,11.6,0.0
70530,9.5,5.5,58.5,372.9,49.2,49.2,49.3,49.0,46.7,38.0,14.2,11.6,0.0
70540,9.5,5.4,58.3,372.8,49.3,49.2,49.3,49.0,46.7,38.0,14.2,11.6,0.0
70550,9.5,5.4,58.5,372.8,49.3,49.3,49.3,49.0,46.8,38.1,14.2,11.6,0.0
70560,9.5,5.4,58.4,372.9,49.2,49.3,49.3,49.0,46.8,38.1,14.2,11.6,0.0
