"minutes","test","model","flow","inputPower","outputPower","tcouples1","tcouples2","tcouples3","tcouples4","tcouples5","tcouples6","aveTankTemp","type"
69,"DOE_24hr95","Sanden80",0,0,0,57.86924,99.33908,148.8164,148.8164,148.8164,148.8164,125.41232,"Simulated"
70,"DOE_24hr95","Sanden80",0,0,0,57.86726,99.3371,148.81442,148.81442,148.81442,148.81442,125.41034,"Simulated"
71,"DOE_24hr95","Sanden80",0,0,0,57.86546,99.33512,148.81262,148.81262,148.81262,148.81262,125.40851,"Simulated"
72,"DOE_24hr95","Sanden80",0,0,0,57.86348,99.33332,148.81064,148.81064,148.81064,148.81064,125.40656,"Simulated"
73,"DOE_24hr95","Sanden80",0,0,0,57.8615,99.33134,148.80866,148.80866,148.80866,148.80866,125.40458,"Simulated"
74,"DOE_24hr95","Sanden80",0,0,0,57.8597,99.32936,148.80686,148.80686,148.80686,148.80686,125.40275,"Simulated"
75,"DOE_24hr95","Sanden80",0,0,0,57.85772,99.32738,148.80488,148.80488,148.80488,148.80488,125.40077,"Simulated"
76,"DOE_24hr95","Sanden80",0,0,0,57.85574,99.32558,148.8029,148.8029,148.8029,148.8029,125.39882,"Simulated"
77,"DOE_24hr95","Sanden80",0,0,0,57.85376,99.3236,148.80092,148.80092,148.80092,148.80092,125.39684,"Simulated"
78,"DOE_24hr95","Sanden80",0,0,0,57.85196,99.32162,148.79912,148.79912,148.79912,148.79912,125.39501,"Simulated"
79,"DOE_24hr95","Sanden80",0,0,0,57.84998,99.31982,148.79714,148.79714,148.79714,148.79714,125.39306,"Simulated"
80,"DOE_24hr95","Sanden80",0,0,0,57.848,99.31784,148.79516,148.79516,148.79516,148.79516,125.39108,"Simulated"
81,"DOE_24hr95","Sanden80",0,0,0,57.8462,99.31586,148.79336,148.79336,148.79336,148.79336,125.38925,"Simulated"
82,"DOE_24hr95","Sanden80",0,0,0,57.84422,99.31388,148.79138,148.79138,148.79138,148.79138,125.38727,"Simulated"
83,"DOE_24hr95","Sanden80",0,0,0,57.84224,99.31208,148.7894,148.7894,148.7894,148.7894,125.38532,"Simulated"
84,"DOE_24hr95","Sanden80",0,0,0,57.84044,99.3101,148.78742,148.78742,148.78742,148.78742,125.38337,"Simulated"
85,"DOE_24hr95","Sanden80",0,0,0,57.83846,99.30812,148.78562,148.78562,148.78562,148.78562,125.38151,"Simulated"
86,"DOE_24hr95","Sanden80",0,0,0,57.83648,99.30632,148.78364,148.78364,148.78364,148.78364,125.37956,"Simulated"
87,"DOE_24hr95","Sanden80",0,0,0,57.8345,99.30434,148.78166,148.78166,148.78166,148.78166,125.37758,"Simulated"
88,"DOE_24hr95","Sanden80",0,0,0,57.8327,99.30236,148.77986,148.77986,148.77986,148.77986,125.37575,"Simulated"
89,"DOE_24hr95","Sanden80",0,0,0,57.83072,99.30056,148.77788,148.77788,148.77788,148.77788,125.3738,"Simulated"
90,"DOE_24hr95","Sanden80",0,0,0,57.82874,99.29858,148.7759,148.7759,148.7759,148.7759,125.37182,"Simulated"
91,"DOE_24hr95","Sanden80",0,0,0,57.82694,99.2966,148.7741,148.7741,148.7741,148.7741,125.36999,"Simulated"
92,"DOE_24hr95","Sanden80",0,0,0,57.82496,99.29462,148.77212,148.77212,148.77212,148.77212,125.36801,"Simulated"
93,"DOE_24hr95","Sanden80",0,0,0,57.82298,99.29282,148.77014,148.77014,148.77014,148.77014,125.36606,"Simulated"
94,"DOE_24hr95","Sanden80",0,0,0,57.82118,99.29084,148.76816,148.76816,148.76816,148.76816,125.36411,"Simulated"
95,"DOE_24hr95","Sanden80",0,0,0,57.8192,99.28886,148.76636,148.76636,148.76636,148.76636,125.36225,"Simulated"
96,"DOE_24hr95","Sanden80",0,0,0,57.81722,99.28706,148.76438,148.76438,148.76438,148.76438,125.3603,"Simulated"
97,"DOE_24hr95","Sanden80",0,0,0,57.81524,99.28508,148.7624,148.7624,148.7624,148.7624,125.35832,"Simulated"
98,"DOE_24hr95","Sanden80",0,0,0,57.81344,99.2831,148.7606,148.7606,148.7606,148.7606,125.35649,"Simulated"
99,"DOE_24hr95","Sanden80",0,0,0,57.81146,99.2813,148.75862,148.75862,148.75862,148.75862,125.35454,"Simulated"
100,"DOE_24hr95","Sanden80",0,0,0,57.80948,99.27932,148.75664,148.75664,148.75664,148.75664,125.35256,"Simulated"
101,"DOE_24hr95","Sanden80",0,0,0,57.80768,99.27734,148.75484,148.75484,148.75484,148.75484,125.35073,"Simulated"
102,"DOE_24hr95","Sanden80",0,0,0,57.8057,99.27536,148.75286,148.75286,148.75286,148.75286,125.34875,"Simulated"
103,"DOE_24hr95","Sanden80",0,0,0,57.80372,99.27356,148.75088,148.75088,148.75088,148.75088,125.3468,"Simulated"
104,"DOE_24hr95","Sanden80",0,0,0,57.80192,99.27158,148.7489,148.7489,148.7489,148.7489,125.34485,"Simulated"
105,"DOE_24hr95","Sanden80",0,0,0,57.79994,99.2696,148.7471,148.7471,148.7471,148.7471,125.34299,"Simulated"
106,"DOE_24hr95","Sanden80",0,0,0,57.79796,99.2678,148.74512,148.74512,148.74512,148.74512,125.34104,"Simulated"
107,"DOE_24hr95","Sanden80",0,0,0,57.79616,99.26582,148.74314,148.74314,148.74314,148.74314,125.33909,"Simulated"
108,"DOE_24hr95","Sanden80",0,0,0,57.79418,99.26384,148.74134,148.74134,148.74134,148.74134,125.33723,"Simulated"
109,"DOE_24hr95","Sanden80",0,0,0,57.7922,99.26204,148.73936,148.73936,148.73936,148.73936,125.33528,"Simulated"
110,"DOE_24hr95","Sanden80",0,0,0,57.79022,99.26006,148.73738,148.73738,148.73738,148.73738,125.3333,"Simulated"
111,"DOE_24hr95","Sanden80",0,0,0,57.78842,99.25808,148.73558,148.73558,148.73558,148.73558,125.33147,"Simulated"
112,"DOE_24hr95","Sanden80",0,0,0,57.78644,99.25628,148.7336,148.7336,148.7336,148.7336,125.32952,"Simulated"
113,"DOE_24hr95","Sanden80",0,0,0,57.78446,99.2543,148.73162,148.73162,148.73162,148.73162,125.32754,"Simulated"
114,"DOE_24hr95","Sanden80",0,0,0,57.78266,99.25232,148.72982,148.72982,148.72982,148.72982,125.32571,"Simulated"
115,"DOE_24hr95","Sanden80",0,0,0,57.78068,99.25052,148.72784,148.72784,148.72784,148.72784,125.32376,"Simulated"
116,"DOE_24hr95","Sanden80",0,0,0,57.7787,99.24854,148.72586,148.72586,148.72586,148.72586,125.32178,"Simulated"
117,"DOE_24hr95","Sanden80",0,0,0,57.7769,99.24656,148.72406,148.72406,148.72406,148.72406,125.31995,"Simulated"
118,"DOE_24hr95","Sanden80",0,0,0,57.77492,99.24458,148.72208,148.72208,148.72208,148.72208,125.31797,"Simulated"
119,"DOE_24hr95","Sanden80",0,0,0,57.77294,99.24278,148.7201,148.7201,148.7201,148.7201,125.31602,"Simulated"
120,"DOE_24hr95","Sanden80",0,0,0,57.77114,99.2408,148.7183,148.7183,148.7183,148.7183,125.31419,"Simulated"
121,"DOE_24hr95","Sanden80",2.35,0,0,57.8147,83.80652,148.71614,148.7165,148.7165,148.7165,122.74781,"Simulated"
122,"DOE_24hr95","Sanden80",3,0,0,57.84818,65.1488,147.69212,148.71488,148.71488,148.71488,119.47229,"Simulated"
123,"DOE_24hr95","Sanden80",3,0,0,57.8723,58.00766,135.16214,148.71362,148.71362,148.71362,116.19716,"Simulated"
124,"DOE_24hr95","Sanden80",2.35,0,0,57.89084,57.72812,120.0326,148.71236,148.71236,148.71236,113.63144,"Simulated"
125,"DOE_24hr95","Sanden80",0,0,0,57.88958,57.72686,120.03134,148.71128,148.71128,148.71128,113.63027,"Simulated"
126,"DOE_24hr95","Sanden80",0,0,0,57.8885,57.7256,120.03008,148.71002,148.71002,148.71002,113.62904,"Simulated"
127,"DOE_24hr95","Sanden80",0,0,0,57.88724,57.72452,120.029,148.70876,148.70876,148.70876,113.62784,"Simulated"
128,"DOE_24hr95","Sanden80",0,0,0,57.88616,57.72326,120.02774,148.70768,148.70768,148.70768,113.6267,"Simulated"
129,"DOE_24hr95","Sanden80",0,0,0,57.8849,57.72218,120.02666,148.70642,148.70642,148.70642,113.6255,"Simulated"
130,"DOE_24hr95","Sanden80",0,0,0,57.88382,57.72092,120.0254,148.70534,148.70534,148.70534,113.62436,"Simulated"
131,"DOE_24hr95","Sanden80",0,0,0,57.88256,57.71984,120.02432,148.70408,148.70408,148.70408,113.62316,"Simulated"
132,"DOE_24hr95","Sanden80",0,0,0,57.88148,57.71858,120.02306,148.703,148.703,148.703,113.62202,"Simulated"
133,"DOE_24hr95","Sanden80",0,0,0,57.88022,57.7175,120.02198,148.70174,148.70174,148.70174,113.62082,"Simulated"
134,"DOE_24hr95","Sanden80",0,0,0,57.87896,57.71624,120.02072,148.70048,148.70048,148.70048,113.61956,"Simulated"
135,"DOE_24hr95","Sanden80",0,0,0,57.87788,57.71498,120.01946,148.6994,148.6994,148.6994,113.61842,"Simulated"
136,"DOE_24hr95","Sanden80",0,0,0,57.87662,57.7139,120.01838,148.69814,148.69814,148.69814,113.61722,"Simulated"
137,"DOE_24hr95","Sanden80",0,0,0,57.87554,57.71264,120.01712,148.69706,148.69706,148.69706,113.61608,"Simulated"
138,"DOE_24hr95","Sanden80",0,0,0,57.87428,57.71156,120.01604,148.6958,148.6958,148.6958,113.61488,"Simulated"
139,"DOE_24hr95","Sanden80",0,0,0,57.8732,57.7103,120.01478,148.69472,148.69472,148.69472,113.61374,"Simulated"
140,"DOE_24hr95","Sanden80",0,0,0,57.87194,57.70922,120.0137,148.69346,148.69346,148.69346,113.61254,"Simulated"
141,"DOE_24hr95","Sanden80",0,0,0,57.87086,57.70796,120.01244,148.69238,148.69238,148.69238,113.6114,"Simulated"
142,"DOE_24hr95","Sanden80",0,0,0,57.8696,57.70688,120.01136,148.69112,148.69112,148.69112,113.6102,"Simulated"
143,"DOE_24hr95","Sanden80",0,0,0,57.86834,57.70562,120.0101,148.68986,148.68986,148.68986,113.60894,"Simulated"
144,"DOE_24hr95","Sanden80",0,0,0,57.86726,57.70436,120.00884,148.68878,148.68878,148.68878,113.6078,"Simulated"
145,"DOE_24hr95","Sanden80",0,0,0,57.866,57.70328,120.00776,148.68752,148.68752,148.68752,113.6066,"Simulated"
146,"DOE_24hr95","Sanden80",0,0,0,57.86492,57.70202,120.0065,148.68644,148.68644,148.68644,113.60546,"Simulated"
147,"DOE_24hr95","Sanden80",0,0,0,57.86366,57.70094,120.00542,148.68518,148.68518,148.68518,113.60426,"Simulated"
148,"DOE_24hr95","Sanden80",0,0,0,57.86258,57.69968,120.00416,148.6841,148.6841,148.6841,113.60312,"Simulated"
149,"DOE_24hr95","Sanden80",0,0,0,57.86132,57.6986,120.00308,148.68284,148.68284,148.68284,113.60192,"Simulated"
150,"DOE_24hr95","Sanden80",0,0,0,57.86024,57.69734,120.00182,148.68176,148.68176,148.68176,113.60078,"Simulated"
151,"DOE_24hr95","Sanden80",0,0,0,57.85898,57.69626,120.00074,148.6805,148.6805,148.6805,113.59958,"Simulated"
152,"DOE_24hr95","Sanden80",0,0,0,57.85772,57.695,119.99948,148.67924,148.67924,148.67924,113.59832,"Simulated"
153,"DOE_24hr95","Sanden80",0,0,0,57.85664,57.69374,119.99822,148.67816,148.67816,148.67816,113.59718,"Simulated"
154,"DOE_24hr95","Sanden80",0,0,0,57.85538,57.69266,119.99714,148.6769,148.6769,148.6769,113.59598,"Simulated"
155,"DOE_24hr95","Sanden80",0,0,0,57.8543,57.6914,119.99588,148.67582,148.67582,148.67582,113.59484,"Simulated"
156,"DOE_24hr95","Sanden80",0,0,0,57.85304,57.69032,119.9948,148.67456,148.67456,148.67456,113.59364,"Simulated"
157,"DOE_24hr95","Sanden80",0,0,0,57.85196,57.68906,119.99354,148.67348,148.67348,148.67348,113.5925,"Simulated"
158,"DOE_24hr95","Sanden80",0,0,0,57.8507,57.68798,119.99246,148.67222,148.67222,148.67222,113.5913,"Simulated"
159,"DOE_24hr95","Sanden80",0,0,0,57.84962,57.68672,119.9912,148.67114,148.67114,148.67114,113.59016,"Simulated"
160,"DOE_24hr95","Sanden80",0,0,0,57.84836,57.68564,119.99012,148.66988,148.66988,148.66988,113.58896,"Simulated"
161,"DOE_24hr95","Sanden80",0,0,0,57.8471,57.68438,119.98886,148.6688,148.6688,148.6688,113.58779,"Simulated"
162,"DOE_24hr95","Sanden80",0,0,0,57.84602,57.68312,119.9876,148.66754,148.66754,148.66754,113.58656,"Simulated"
163,"DOE_24hr95","Sanden80",0,0,0,57.84476,57.68204,119.98652,148.66628,148.66628,148.66628,113.58536,"Simulated"
164,"DOE_24hr95","Sanden80",0,0,0,57.84368,57.68078,119.98526,148.6652,148.6652,148.6652,113.58422,"Simulated"
165,"DOE_24hr95","Sanden80",0,0,0,57.84242,57.6797,119.98418,148.66394,148.66394,148.66394,113.58302,"Simulated"
166,"DOE_24hr95","Sanden80",0,0,0,57.84134,57.67844,119.98292,148.66286,148.66286,148.66286,113.58188,"Simulated"
167,"DOE_24hr95","Sanden80",0,0,0,57.84008,57.67736,119.98184,148.6616,148.6616,148.6616,113.58068,"Simulated"
168,"DOE_24hr95","Sanden80",0,0,0,57.839,57.6761,119.98058,148.66052,148.66052,148.66052,113.57954,"Simulated"
169,"DOE_24hr95","Sanden80",0,0,0,57.83774,57.67502,119.9795,148.65926,148.65926,148.65926,113.57834,"Simulated"
170,"DOE_24hr95","Sanden80",0,0,0,57.83666,57.67376,119.97824,148.65818,148.65818,148.65818,113.5772,"Simulated"
171,"DOE_24hr95","Sanden80",0,0,0,57.8354,57.67268,119.97716,148.65692,148.65692,148.65692,113.576,"Simulated"
172,"DOE_24hr95","Sanden80",0,0,0,57.83414,57.67142,119.9759,148.65584,148.65584,148.65584,113.57483,"Simulated"
173,"DOE_24hr95","Sanden80",0,0,0,57.83306,57.67016,119.97464,148.65458,148.65458,148.65458,113.5736,"Simulated"
174,"DOE_24hr95","Sanden80",0,0,0,57.8318,57.66908,119.97356,148.65332,148.65332,148.65332,113.5724,"Simulated"
175,"DOE_24hr95","Sanden80",0,0,0,57.83072,57.66782,119.9723,148.65224,148.65224,148.65224,113.57126,"Simulated"
176,"DOE_24hr95","Sanden80",0,0,0,57.82946,57.66674,119.97122,148.65098,148.65098,148.65098,113.57006,"Simulated"
177,"DOE_24hr95","Sanden80",0,0,0,57.82838,57.66548,119.96996,148.6499,148.6499,148.6499,113.56892,"Simulated"
178,"DOE_24hr95","Sanden80",0,0,0,57.82712,57.6644,119.96888,148.64864,148.64864,148.64864,113.56772,"Simulated"
179,"DOE_24hr95","Sanden80",0,0,0,57.82604,57.66314,119.96762,148.64756,148.64756,148.64756,113.56658,"Simulated"
180,"DOE_24hr95","Sanden80",0,0,0,57.82478,57.66206,119.96654,148.6463,148.6463,148.6463,113.56538,"Simulated"
181,"DOE_24hr95","Sanden80",2.35,0,0,57.8543,57.68888,104.53154,148.6454,148.6454,148.6454,111.00182,"Simulated"
182,"DOE_24hr95","Sanden80",3,0,0,57.87608,57.7382,84.83576,148.63874,148.6445,148.6445,107.72963,"Simulated"
183,"DOE_24hr95","Sanden80",3,0,0,57.89102,57.77528,66.64604,147.14618,148.64396,148.64396,104.45774,"Simulated"
184,"DOE_24hr95","Sanden80",2.35,0,0,57.90272,57.79526,59.11826,139.26542,148.64342,148.64342,101.89475,"Simulated"
185,"DOE_24hr95","Sanden80",0,0,0,57.90236,57.79472,59.1179,139.26488,148.64306,148.64306,101.89433,"Simulated"
186,"DOE_24hr95","Sanden80",0,0,0,57.90182,57.79436,59.11736,139.26452,148.64252,148.64252,101.89385,"Simulated"
187,"DOE_24hr95","Sanden80",0,0,0,57.90146,57.794,59.117,139.26416,148.64216,148.64216,101.89349,"Simulated"
188,"DOE_24hr95","Sanden80",0,0,0,57.90092,57.79346,59.11646,139.26362,148.6418,148.6418,101.89301,"Simulated"
189,"DOE_24hr95","Sanden80",0,0,0,57.90056,57.7931,59.1161,139.26326,148.64126,148.64126,101.89259,"Simulated"
190,"DOE_24hr95","Sanden80",0,0,0,57.90002,57.79256,59.11574,139.26272,148.6409,148.6409,101.89214,"Simulated"
191,"DOE_24hr95","Sanden80",0,0,0,57.89966,57.7922,59.1152,139.26236,148.64036,148.64036,101.89169,"Simulated"
192,"DOE_24hr95","Sanden80",0,0,0,57.8993,57.79166,59.11484,139.26182,148.64,148.64,101.89127,"Simulated"
193,"DOE_24hr95","Sanden80",0,0,0,57.89876,57.7913,59.1143,139.26146,148.63946,148.63946,101.89079,"Simulated"
194,"DOE_24hr95","Sanden80",0,0,0,57.8984,57.79094,59.11394,139.2611,148.6391,148.6391,101.89043,"Simulated"
195,"DOE_24hr95","Sanden80",0,0,0,57.89786,57.7904,59.1134,139.26056,148.63874,148.63874,101.88995,"Simulated"
196,"DOE_24hr95","Sanden80",0,0,0,57.8975,57.79004,59.11304,139.2602,148.6382,148.6382,101.88953,"Simulated"
197,"DOE_24hr95","Sanden80",0,0,0,57.89696,57.7895,59.11268,139.25966,148.63784,148.63784,101.88908,"Simulated"
198,"DOE_24hr95","Sanden80",0,0,0,57.8966,57.78914,59.11214,139.2593,148.6373,148.6373,101.88863,"Simulated"
199,"DOE_24hr95","Sanden80",0,0,0,57.89624,57.7886,59.11178,139.25876,148.63694,148.63694,101.88821,"Simulated"
200,"DOE_24hr95","Sanden80",0,0,0,57.8957,57.78824,59.11124,139.2584,148.6364,148.6364,101.88773,"Simulated"
201,"DOE_24hr95","Sanden80",0,0,0,57.89534,57.78788,59.11088,139.25804,148.63604,148.63604,101.88737,"Simulated"
202,"DOE_24hr95","Sanden80",0,0,0,57.8948,57.78734,59.11034,139.2575,148.63568,148.63568,101.88689,"Simulated"
203,"DOE_24hr95","Sanden80",0,0,0,57.89444,57.78698,59.10998,139.25714,148.63514,148.63514,101.88647,"Simulated"
204,"DOE_24hr95","Sanden80",0,0,0,57.89408,57.78644,59.10962,139.2566,148.63478,148.63478,101.88605,"Simulated"
205,"DOE_24hr95","Sanden80",0,0,0,57.89354,57.78608,59.10908,139.25624,148.63424,148.63424,101.88557,"Simulated"
206,"DOE_24hr95","Sanden80",0,0,0,57.89318,57.78554,59.10872,139.2557,148.63388,148.63388,101.88515,"Simulated"
207,"DOE_24hr95","Sanden80",0,0,0,57.89264,57.78518,59.10818,139.25534,148.63334,148.63334,101.88467,"Simulated"
208,"DOE_24hr95","Sanden80",0,0,0,57.89228,57.78482,59.10782,139.25498,148.63298,148.63298,101.88431,"Simulated"
209,"DOE_24hr95","Sanden80",0,0,0,57.89174,57.78428,59.10728,139.25444,148.63262,148.63262,101.88383,"Simulated"
210,"DOE_24hr95","Sanden80",0,0,0,57.89138,57.78392,59.10692,139.25408,148.63208,148.63208,101.88341,"Simulated"
211,"DOE_24hr95","Sanden80",0,0,0,57.89102,57.78338,59.10656,139.25354,148.63172,148.63172,101.88299,"Simulated"
212,"DOE_24hr95","Sanden80",0,0,0,57.89048,57.78302,59.10602,139.25318,148.63118,148.63118,101.88251,"Simulated"
213,"DOE_24hr95","Sanden80",0,0,0,57.89012,57.78248,59.10566,139.25282,148.63082,148.63082,101.88212,"Simulated"
214,"DOE_24hr95","Sanden80",0,0,0,57.88958,57.78212,59.10512,139.25228,148.63028,148.63028,101.88161,"Simulated"
215,"DOE_24hr95","Sanden80",0,0,0,57.88922,57.78176,59.10476,139.25192,148.62992,148.62992,101.88125,"Simulated"
216,"DOE_24hr95","Sanden80",0,0,0,57.88868,57.78122,59.10422,139.25138,148.62956,148.62956,101.88077,"Simulated"
217,"DOE_24hr95","Sanden80",0,0,0,57.88832,57.78086,59.10386,139.25102,148.62902,148.62902,101.88035,"Simulated"
218,"DOE_24hr95","Sanden80",0,0,0,57.88796,57.78032,59.1035,139.25048,148.62866,148.62866,101.87993,"Simulated"
219,"DOE_24hr95","Sanden80",0,0,0,57.88742,57.77996,59.10296,139.25012,148.62812,148.62812,101.87945,"Simulated"
220,"DOE_24hr95","Sanden80",0,0,0,57.88706,57.77942,59.1026,139.24976,148.62776,148.62776,101.87906,"Simulated"
221,"DOE_24hr95","Sanden80",0,0,0,57.88652,57.77906,59.10206,139.24922,148.6274,148.6274,101.87861,"Simulated"
222,"DOE_24hr95","Sanden80",0,0,0,57.88616,57.7787,59.1017,139.24886,148.62686,148.62686,101.87819,"Simulated"
223,"DOE_24hr95","Sanden80",0,0,0,57.88562,57.77816,59.10116,139.24832,148.6265,148.6265,101.87771,"Simulated"
224,"DOE_24hr95","Sanden80",0,0,0,57.88526,57.7778,59.1008,139.24796,148.62596,148.62596,101.87729,"Simulated"
225,"DOE_24hr95","Sanden80",0,0,0,57.8849,57.77726,59.10044,139.24742,148.6256,148.6256,101.87687,"Simulated"
226,"DOE_24hr95","Sanden80",0,0,0,57.88436,57.7769,59.0999,139.24706,148.62506,148.62506,101.87639,"Simulated"
227,"DOE_24hr95","Sanden80",0,0,0,57.884,57.77654,59.09954,139.2467,148.6247,148.6247,101.87603,"Simulated"
228,"DOE_24hr95","Sanden80",0,0,0,57.88346,57.776,59.099,139.24616,148.62434,148.62434,101.87555,"Simulated"
229,"DOE_24hr95","Sanden80",0,0,0,57.8831,57.77564,59.09864,139.2458,148.6238,148.6238,101.87513,"Simulated"
230,"DOE_24hr95","Sanden80",0,0,0,57.88256,57.7751,59.09828,139.24526,148.62344,148.62344,101.87468,"Simulated"
231,"DOE_24hr95","Sanden80",0,0,0,57.8822,57.77474,59.09774,139.2449,148.6229,148.6229,101.87423,"Simulated"
232,"DOE_24hr95","Sanden80",0,0,0,57.88184,57.7742,59.09738,139.24436,148.62254,148.62254,101.87381,"Simulated"
233,"DOE_24hr95","Sanden80",0,0,0,57.8813,57.77384,59.09684,139.244,148.622,148.622,101.87333,"Simulated"
234,"DOE_24hr95","Sanden80",0,0,0,57.88094,57.77348,59.09648,139.24364,148.62164,148.62164,101.87297,"Simulated"
235,"DOE_24hr95","Sanden80",0,0,0,57.8804,57.77294,59.09594,139.2431,148.62128,148.62128,101.87249,"Simulated"
236,"DOE_24hr95","Sanden80",0,0,0,57.88004,57.77258,59.09558,139.24274,148.62074,148.62074,101.87207,"Simulated"
237,"DOE_24hr95","Sanden80",0,0,0,57.87968,57.77204,59.09522,139.2422,148.62038,148.62038,101.87165,"Simulated"
238,"DOE_24hr95","Sanden80",0,0,0,57.87914,57.77168,59.09468,139.24184,148.61984,148.61984,101.87117,"Simulated"
239,"DOE_24hr95","Sanden80",0,0,0,57.87878,57.77114,59.09432,139.24148,148.61948,148.61948,101.87078,"Simulated"
240,"DOE_24hr95","Sanden80",0,0,0,57.87824,57.77078,59.09378,139.24094,148.61912,148.61912,101.87033,"Simulated"
241,"DOE_24hr95","Sanden80",2.35,0,0,57.8939,57.79058,57.6806,125.24684,148.61876,148.61876,99.30824,"Simulated"
242,"DOE_24hr95","Sanden80",3,931.518,5378.664,57.90308,57.81992,57.65666,108.2507,148.61876,148.62974,96.47981,"Simulated"
243,"DOE_24hr95","Sanden80",3,931.518,5378.658,57.9083,57.84368,57.69554,91.21442,148.60616,148.62992,93.64967,"Simulated"
244,"DOE_24hr95","Sanden80",2.35,931.518,5378.652,57.91226,57.85556,57.72524,78.76598,148.28054,148.6301,91.52828,"Simulated"
245,"DOE_24hr95","Sanden80",0,931.518,5378.64,57.91172,57.8534,57.71966,81.3227,148.37414,148.64144,91.97051,"Simulated"
246,"DOE_24hr95","Sanden80",0,931.518,5378.634,57.91118,57.85106,57.71372,83.90498,148.44254,148.65278,92.41271,"Simulated"
247,"DOE_24hr95","Sanden80",0,931.524,5378.622,57.91046,57.84854,57.70778,86.50616,148.49222,148.66394,92.85485,"Simulated"
248,"DOE_24hr95","Sanden80",0,931.524,5378.616,57.90992,57.84584,57.70184,89.12102,148.5284,148.6751,93.29702,"Simulated"
249,"DOE_24hr95","Sanden80",0,931.524,5378.61,57.9092,57.84296,57.69626,91.7456,148.5545,148.68626,93.73913,"Simulated"
250,"DOE_24hr95","Sanden80",0,931.524,5378.604,57.90848,57.83972,57.69158,94.37684,148.57322,148.69742,94.18121,"Simulated"
251,"DOE_24hr95","Sanden80",0,931.524,5378.604,57.90758,57.83612,57.68888,97.0115,148.58672,148.70858,94.62323,"Simulated"
252,"DOE_24hr95","Sanden80",0,931.524,5378.604,57.90668,57.83252,57.68996,99.64652,148.59626,148.71974,95.06528,"Simulated"
253,"DOE_24hr95","Sanden80",0,931.524,5378.604,57.9056,57.82874,57.69734,102.27794,148.60328,148.73072,95.50727,"Simulated"
254,"DOE_24hr95","Sanden80",0,931.524,5378.61,57.90452,57.82478,57.71498,104.90126,148.60814,148.74188,95.94926,"Simulated"
255,"DOE_24hr95","Sanden80",0,931.524,5378.622,57.90308,57.82082,57.7481,107.51072,148.61156,148.75286,96.39119,"Simulated"
